Name,RT [min],CCS,m/z meas.,Ions,Original annotation,Molecular Formula,Name for process,Lipidlynx name bulk,Lipidlynx name molecular species,ID confidence,20w1-1,20w1-2,20w1-3,20w2-1,20w2-2,20w2-3,13w-1,13w-2,13w-3,CBO1,CBO2,CBO3,FBO1,FBO2,FBO3,QC01,QC02,QC03,QC04,QC05,QC06,QC07,QC08
_707.4581_0.61_,61,4825,7074581,[M+H+H]2+,,,_707.458_0.61_[M+H+H]2+_,,,,1.325344775,1.14026944,0.793753541,1.491375058,NA,1.293484323,NA,0.843185263,1.085736299,NA,NA,NA,NA,NA,NA,1.007750387,0.966685832,1.019156027,1.002715492,1.028906864,0.941413858,1.003397855,1.030931434
_707.39187_1.7_,17,2666,70739187,"[M-H]-, [M-H-H2O]-",,,_707.392_1.7_[M-H]-_,,,,0.721469868,NA,0.678543349,0.639728489,0.64085857,0.675094198,0.599072763,0.618180629,0.729172036,NA,NA,NA,NA,NA,NA,1.049903924,0.97405266,0.951752628,1.024806014,0.989583289,1.029331785,0.95949441,1.042536308
_707.39154_1.61_,161,2618,70739154,[M+HCOO]-,,,_707.392_1.61__,,,,0.765848734,0.894422184,0.78134573,0.756276235,0.788933055,0.79979361,0.822485275,0.793336119,0.716925374,NA,NA,NA,NA,NA,NA,1.031341088,0.9733383,1.028704579,0.985059476,1.027368433,0.919352392,1.001784675,1.041906987
_707.14033_1.01_,101,2618,70714033,[M+HCOO]-,,,_707.14_1.01__,,,,3.687560316,3.386429846,2.56956504,2.583816236,2.900285238,2.127362913,2.231213969,2.418948901,3.738399307,NA,NA,NA,NA,NA,NA,0.959315512,1.030542149,0.975026813,1.007517991,1.021407317,0.982378351,1.040937823,0.965890033
_707.13938_0.88_,88,2494,70713938,[M+HCOO]-,,,_707.139_0.88__,,,,2.076530044,2.405226399,1.989975777,2.08664568,2.496564523,2.10923651,1.559696903,1.726119016,1.952929175,NA,NA,NA,NA,NA,NA,0.981317186,1.018548476,0.957904949,1.025157293,1.064522673,0.932537974,1.057381302,0.979243769
_707.13919_0.83_,83,2558,70713919,[M+HCOO]-,,,_707.139_0.83__,,,,1.39965814,1.450084594,1.617469758,1.471061829,1.326016982,1.519573021,1.006115604,1.152974311,0.84506328,NA,NA,NA,NA,NA,NA,1.040925189,1.009531184,0.991734231,0.917411076,0.992861948,1.072660808,0.897295335,1.05738075
_707.12181_1.79_,179,2607,70712181,[M+HCOO]-,,,_707.122_1.79__,,,,0.758959127,0.904242871,3.211838489,1.128333804,1.114637481,1.730608173,2.749519778,2.211102908,1.330501734,NA,NA,NA,NA,NA,NA,0.986295986,1.045708616,0.955017554,0.985559777,1.009476083,1.02858647,0.933379778,1.039564653
_706.68164_4.66_,466,2924,70668164,[M+NH4]+,,,_706.682_4.66__,,,,0.991548637,1.041735722,1.032307447,0.988598865,1.077781768,1.013085158,1.140575559,1.00407625,1.063597506,0.941037313,1.109504077,0.787164295,0.396854181,0.353120217,0.39127674,0.975722892,1.040674636,0.982124823,1.005613626,0.972902245,0.988439317,1.023420285,0.998869638
_706.53789_3.39_,339,2803,70653789,[M+H]+,,,_706.538_3.39_[M+H]+_,,,,1.134951506,1.022671497,1.013821976,0.975558843,1.175934254,1.202177307,0.861157809,0.855997891,1.088592649,0.66247913,NA,NA,0.743018465,NA,NA,1.050225925,0.95513879,1.046832386,0.937614185,1.04547042,0.926198065,1.004459986,1.054081263
_706.50171_2.06_,206,2703,70650171,[M+NH4]+,,,_706.502_2.06__,,,,1.996066615,1.896348174,1.433999162,1.274639099,1.314105058,1.248933264,1.154979336,2.315238064,1.995032716,NA,NA,NA,NA,NA,NA,0.925700136,1.092213917,0.964248665,0.984890569,0.968652198,0.996896078,0.988154432,1.053474365
_706.46462_1.72_,172,2662,70646462,[M+NH4]+,,,_706.465_1.72__,,,,3.345673461,2.40869944,2.351915574,2.611217522,1.937630179,1.887518702,1.967827245,2.611788018,2.113779209,NA,NA,NA,NA,NA,NA,1.013610492,1.021865103,0.939539953,1.04581913,0.893845908,1.018426009,1.016406488,1.029548126
_706.45335_1.14_,114,2601,70645335,"[M+NH4]+, [M+Na]+",,,_706.453_1.14_[M+NH4]+_,,,,2.081522652,2.25553014,2.053344622,2.06575035,1.925557385,2.044994783,1.808478407,1.916165425,1.663867326,NA,0.007258093,0.007971549,0.00683574,0.011504631,0.010054686,1.067740967,0.977638293,1.001485671,0.975186178,1.000318234,0.997900828,0.95629665,0.982536547
_706.45231_1.51_,151,2649,70645231,"[M+NH4]+, [M+Na]+",,,_706.452_1.51_[M+NH4]+_,,,,2.144284525,2.074911657,2.011947748,2.105493919,2.060220136,2.13652349,1.891093433,1.951462848,1.657625056,NA,NA,NA,NA,NA,NA,1.085056396,0.976864523,0.964535558,0.97952291,0.980001012,1.032009912,0.897889312,1.016521715
_706.4523_1.29_,129,2579,7064523,"[M+NH4]+, [M+Na]+, [M+K]+",,,_706.452_1.29_[M+NH4]+_,,,,1.792349663,1.789902761,1.857517234,2.02190231,1.871892755,1.884278074,1.67029092,1.665512446,1.520598686,NA,0.012242793,0.016308905,NA,0.01420951,0.02143548,1.027972137,1.011864646,0.991075928,0.974733528,0.998898484,0.960860769,1.023072035,0.973211451
_706.3811_1.23_,123,2609,7063811,[M+HCOO]-,,,_706.381_1.23__,,,,4.207371258,4.653849145,4.331313174,4.865846863,4.675351326,4.570648775,5.479090568,4.787826009,4.991666817,NA,NA,NA,NA,NA,NA,0.946844858,1.076646771,1.022149512,0.96602161,0.968836297,0.981457123,1.031872479,1.000339811
_706.37963_1.42_,142,2618,70637963,[M+HCOO]-,,,_706.38_1.42__,,,,0.999143701,0.984479627,1.096058578,1.186316077,1.196291444,1.18482423,1.041479831,1.033452111,1.161320863,NA,NA,NA,NA,NA,NA,1.032419109,0.961815916,0.994090389,1.03523852,0.974410052,1.037071635,0.978693578,0.98347069
_705.66254_4.28_,428,2862,70566254,[M+NH4]+,,,_705.663_4.28__,,,,0.606419977,0.737035342,0.690008472,0.841860791,0.768921564,0.903590849,1.042944944,1.149319976,0.701429194,1.267453884,1.445996446,1.24265424,0.706206287,0.613427233,0.745070183,0.990319331,0.952719674,1.032297991,1.084689527,0.917166122,0.973506802,1.070267799,0.964805835
_705.59592_4.65_,465,2832,70559592,[M+HCOO]-,,,_705.596_4.65__,,,,1.04360856,1.113685964,1.062270919,1.122542701,0.958951844,0.996084851,1.138542018,1.276399756,1.20124483,0.882479307,0.839937157,0.836692579,0.437540075,0.442828391,0.467106964,0.997393105,0.98302555,0.994163884,0.99938341,1.047466815,0.976146018,0.966365182,1.029192709
_705.42221_0.77_,77,2671,70542221,"[M-H]-, [M-H-H2O]-",,,_705.422_0.77_[M-H]-_,,,,1.752956061,1.805751249,2.049462879,1.536239582,2.071850735,1.918238441,1.402636097,1.708213112,1.630754696,NA,0.036138749,NA,0.004602108,0.036395916,NA,0.902862634,1.019068568,1.025475906,0.985783699,1.01815929,1.080751664,0.91460461,1.049165114
_705.38463_1.07_,107,2602,70538463,"[M+HCOOH-H]-, [M-H]-, [M+Cl]-, [M-H]-",,,_705.385_1.07_[M+HCOOH-H]-_,,,,2.398456339,2.510566184,2.416762148,2.058419883,2.031657765,2.213834448,2.299523387,1.968652722,2.340801674,NA,NA,NA,NA,NA,NA,0.99105021,0.96832377,1.009766432,1.027371591,0.988586761,1.063543629,0.92952503,1.044691905
_705.3839_1.38_,138,259,7053839,"[M+HCOOH-H]-, [M+Cl]-",,,_705.384_1.38_[M+HCOOH-H]-_,,,,0.981865913,1.045895231,1.125716217,1.659433964,1.592212642,1.584330913,0.998364637,1.034586432,1.245735871,NA,NA,NA,NA,NA,NA,0.959859441,0.999252035,1.02042053,0.989104149,1.055944622,0.922678232,1.027208182,1.020730593
_705.3817_0.75_,75,2486,7053817,[M+NH4]+,,,_705.382_0.75__,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.299691156,NA,0.148018332,0.156702446,NA,NA,0.946878772,0.981959739,1.021408701,1.089190806,0.935604538,1.003585557,1.036058384,1.073242557
_704.61269_4.49_,449,2811,70461269,[M+HCOO]-,,,_704.613_4.49__,,,,1.885006533,1.62632097,1.320050244,1.069922713,1.09543754,1.242321711,2.462458992,2.066808195,2.497520723,NA,0.655679304,1.13978329,NA,NA,NA,1.060770339,0.971824655,0.965740594,0.987449658,1.091170172,0.944310469,1.031352802,0.955354234
_704.58529_4.67_,467,2845,70458529,[M+NH4]+,,,_704.585_4.67__,,,,1.406117607,1.509577084,1.477040796,1.667698331,1.532105292,1.575188861,0.997266403,1.318120985,0.766117011,NA,NA,NA,NA,NA,NA,1.025037741,1.018062149,0.97713465,0.953838949,1.048122293,0.967137599,1.052268179,0.894878974
_704.58186_4.37_,437,2786,70458186,[M+NH4]+,,,_704.582_4.37__,,,,0.894027603,0.948059306,0.859423923,1.138912611,1.15233122,1.122180502,2.247900255,2.213075624,2.162299778,NA,0.063920305,0.063744748,0.076844946,0.063042573,0.07331516,0.989254724,1.045708598,0.972140653,1.000592597,0.985852679,1.014802076,0.98694611,0.970397646
_704.56758_5.8_,58,2815,70456758,[M+NH4]+,,,_704.568_5.8__,,,,1.811464453,1.855408046,1.858692136,2.122736439,1.913328096,1.82876768,1.057861781,1.095125379,1.119033924,NA,NA,NA,NA,NA,NA,1.027470403,0.987988911,1.046118081,0.948766007,1.017414641,0.954699951,1.054072585,0.911318963
_704.48587_1.9_,19,2691,70448587,[M+NH4]+,,,_704.486_1.9__,,,,0.887575616,0.712901881,0.737345017,0.698544942,0.615305067,0.723034484,0.581349348,1.098763812,1.18333271,NA,NA,NA,NA,NA,NA,1.031550892,0.984140563,0.972548074,1.02952372,0.963716072,1.008636391,1.059467945,0.966275978
_704.47269_1.78_,178,2588,70447269,[M+NH4]+,,,_704.473_1.78__,,,,1.788846445,1.937767103,1.998770763,1.924020771,1.690236208,2.050565027,1.634723591,1.91493042,1.502325444,NA,NA,NA,NA,NA,NA,1.007676282,0.962833047,1.045718845,0.986228695,0.944979372,1.044792831,0.973216062,1.003950992
_704.43656_1.14_,114,260,70443656,[M+NH4]+,,,_704.437_1.14__,,,,NA,1.932030073,1.967720598,1.945152255,2.059930826,1.798671107,NA,1.758075418,1.557328485,NA,NA,NA,NA,NA,NA,0.990923243,1.010104003,1.019775959,0.95088677,1.038489838,1.008242169,0.999773574,0.93716791
_703.58118_4.29_,429,2811,70358118,[M+HCOO]-,,,_703.581_4.29__,,,,0.769143513,0.826826588,0.711108493,0.912099788,0.85258918,0.681603762,0.792415683,0.92214274,NA,1.507790022,1.319965756,1.471926741,0.526438412,0.575870293,0.596193688,0.989208617,0.999078109,1.018089741,0.988801544,1.010765966,0.988982221,1.024826669,0.968500649
_703.54537_3.71_,371,2676,70354537,[M+HCOO]-,,,_703.545_3.71__,,,,1.094873768,0.996697507,1.109057651,1.059002853,1.094104874,1.002856502,1.143132546,1.081980861,0.969258935,0.668289223,0.45079777,0.332429581,0.361096269,0.215539707,0.370252042,1.011817059,0.969127722,1.026654899,0.990649684,0.99580264,1.011131315,0.949272149,1.049500306
_703.53119_4.77_,477,2755,70353119,[M+H]+,,,_703.531_4.77_[M+H]+_,,,,1.218012094,1.134947622,1.220401516,0.974408846,1.129073451,0.828510004,1.086283479,1.208807496,1.530455104,NA,NA,NA,NA,NA,NA,1.037988479,0.993772546,0.979527061,1.041243991,0.936837649,1.026317811,1.002126967,1.030776816
_703.40552_1.02_,102,2585,70340552,[M+HCOO]-,,,_703.406_1.02__,,,,1.938601698,1.8361582,1.752953175,1.429228069,1.417236764,1.575062515,1.701088277,1.295209645,1.795737436,NA,NA,0.017171493,NA,0.007282047,0.018881147,0.960657001,1.026850365,0.978873193,1.022879913,0.995820271,1.028783238,1.000562802,1.002448357
_703.40485_0.78_,78,2591,70340485,[M+HCOO]-,,,_703.405_0.78__,,,,1.716745425,1.945190684,1.914951746,1.364851953,2.103908928,1.670085134,1.304249553,1.65273892,1.603231458,NA,NA,NA,NA,NA,NA,0.930074903,1.010088321,1.095782707,0.958727046,1.033942925,1.001840199,0.944435449,1.047661758
_703.32998_0.92_,92,2532,70332998,[M+HCOO]-,,,_703.33_0.92__,,,,2.495503954,2.778821076,2.649136722,2.595884542,2.868342634,2.494838774,2.158612367,2.050635017,2.114123082,NA,0.144019787,NA,NA,NA,NA,0.996573784,1.029306507,0.961644026,1.023253488,0.984703487,0.993791104,1.00836932,1.010066853
_702.55179_6.01_,601,2819,70255179,"[M+NH4]+, [M+H]+",,,_702.552_6.01_[M+NH4]+_,,,,1.974407369,1.995299695,1.943943426,2.282403115,2.075855735,1.895588129,0.952622147,1.137451915,1.03405568,NA,NA,NA,NA,NA,NA,0.989551378,1.039967719,1.00178316,1.01584655,0.95889115,0.94495371,1.010214543,0.973812268
_702.54312_3.74_,374,2758,70254312,[M+NH4]+,,,_702.543_3.74__,,,,0.953253796,0.878675927,0.850577564,0.942763334,0.926434564,0.92475065,1.114572442,1.19989833,1.116401519,NA,0.533734519,0.307725774,0.895359827,NA,NA,1.036617783,0.951053469,1.001475462,1.022317706,0.97552019,1.024022077,0.973257021,1.027352087
_702.5325_4.55_,455,2768,7025325,[M+HCOO]-,,,_702.533_4.55__,,,,0.944637046,1.065837344,1.109211707,1.235446309,1.30706549,0.887626853,0.842525906,1.385344276,0.834557856,0.431211068,0.273829725,0.174418876,0.202402317,0.185658627,0.17298667,0.898258315,1.049126827,1.049472722,1.010146951,0.987371156,0.914975217,1.021080004,1.017859619
_702.49956_1.08_,108,2634,70249956,[M+NH4]+,,,_702.5_1.08__,,,,1.291227766,1.356033912,1.88755431,1.541061696,1.509786415,2.149728856,1.475466679,1.331489724,1.257576379,0.522182878,0.24782689,0.225345936,0.147736246,0.314218518,0.222042187,1.032440996,1.002459103,0.993531901,0.977646294,0.956741219,1.03595919,1.012200614,0.964623409
_702.45757_1.76_,176,2577,70245757,"[M+NH4]+, [M+Na]+",,,_702.458_1.76_[M+NH4]+_,,,,1.997413428,1.940775061,2.133249156,1.926062643,2.047903056,1.873761946,1.667778572,1.801722964,1.832441582,NA,NA,NA,NA,NA,NA,1.028591431,1.012268063,0.971385021,1.001496064,1.011328452,0.926049238,1.037700001,0.994796932
_701.62214_5.57_,557,2905,70162214,[M+NH4]+,,,_701.622_5.57__,,,,1.812691821,1.554655446,1.490805476,1.78904749,1.843557621,1.835933319,0.934779863,1.24536862,0.87199462,NA,NA,NA,NA,NA,NA,1.013555706,1.012806926,0.97564895,1.007924677,0.999486708,0.965412941,1.054773875,0.944207428
_701.53565_1.88_,188,2739,70153565,[M+HCOO]-,,,_701.536_1.88__,,,,0.217587403,0.215640306,0.231975539,0.151549124,0.153847864,0.154166437,0.302371997,0.342176007,0.295120345,NA,NA,NA,NA,NA,NA,1.020081223,0.998009522,0.984069116,0.982372226,1.043086045,0.96900868,0.992118284,1.008959778
_701.49372_0.61_,61,255,70149372,[M+NH4]+,,,_701.494_0.61__,,,,0.934291123,0.816084661,1.252887243,1.585255428,1.461770824,2.092621262,1.566975862,1.232281932,0.300031239,NA,NA,0.301045102,NA,NA,NA,0.985724139,1.018704977,1.024567915,0.967781503,0.993982075,0.994480009,0.995105066,1.026668075
_701.43629_2.29_,229,2688,70143629,[M+HCOO]-,,,_701.436_2.29__,,,,1.484424342,1.459709856,1.465638183,1.348117456,1.283018463,1.602602095,1.516779717,1.573002238,NA,NA,NA,NA,NA,NA,NA,0.9725547,0.975716876,1.094841594,0.965218462,0.951656007,1.005818514,1.036169647,0.999173584
_701.38976_1.09_,109,2575,70138976,"[M-H]-, [M+Cl]-",,,_701.39_1.09_[M-H]-_,,,,1.665079552,1.845071872,1.807625902,1.659584775,1.690593692,1.703343747,1.90072584,1.401340377,1.882316956,NA,0.070881565,0.070169892,0.068977441,0.066134821,0.07495017,0.955977737,1.041491278,1.083559524,0.959741018,0.911710123,1.020270345,1.017362984,1.036527428
_701.23195_0.75_,75,2607,70123195,[M+HCOO]-,,,_701.232_0.75__,,,,0.616150668,0.746013293,0.600000721,0.568427066,0.668730461,0.683460437,0.900465357,0.904266287,0.843144481,NA,NA,NA,NA,NA,NA,0.91089273,1.036867178,1.018433319,1.0104774,1.000894182,1.011445334,1.054387783,0.976243179
_700.42658_0.75_,75,2507,70042658,[M+NH4]+,,,_700.427_0.75__,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.539279911,0.046696466,0.069365547,0.119371544,0.064954908,0.059734899,0.905530815,0.999031392,0.996514293,1.040230257,1.036088581,1.021816319,1.015915688,1.047358778
_699.54107_6.18_,618,2847,69954107,[M+NH4]+,,,_699.541_6.18__,,,,2.278908699,2.002470875,2.126772678,2.706120906,2.367021134,2.133939522,1.05866626,1.365118515,1.12008697,NA,NA,NA,NA,NA,NA,1.076069202,0.94601381,1.039881473,0.967165555,0.984998334,1.022905199,0.936712953,0.970697162
_699.46189_0.64_,64,4792,69946189,[M+H+H]2+,,,_699.462_0.64_[M+H+H]2+_,,,,1.302532143,1.424879601,NA,1.408762554,1.147840496,1.51152252,NA,1.203596329,1.381102342,NA,NA,NA,NA,NA,NA,1.02649616,1.012040116,0.945572412,1.028381175,1.000164164,0.933260631,0.972236709,1.083785549
_699.4093_1.42_,142,2602,6994093,[M+HCOO]-,,,_699.409_1.42__,,,,0.981155673,1.078341167,0.975927341,1.208379838,1.279463996,1.374637591,1.185119958,1.062819274,1.291897747,NA,NA,NA,NA,NA,NA,0.936900167,1.027392427,1.100604006,0.974381864,0.917389553,1.015834173,1.027999848,1.029346318
_699.35685_0.63_,63,2445,69935685,[M+NH4]+,,,_699.357_0.63__,,,,1.759842247,1.328620203,1.32892627,1.508580106,1.458788863,1.424898439,1.61958725,1.161145804,1.363642658,NA,NA,NA,NA,NA,NA,1.06704655,0.980069796,1.000839352,0.9592578,0.896887263,1.05363557,0.965449097,1.067018712
_699.35029_0.71_,71,2599,69935029,[M+HCOO]-,,,_699.35_0.71__,,,,2.502335994,2.558544013,3.155183808,2.775157113,2.409660793,2.765332111,1.695553138,2.016974624,1.835616213,NA,NA,NA,NA,NA,NA,0.984352423,0.983984553,0.998626558,1.033515574,0.987868578,1.004582621,0.984928498,1.044140217
_698.6113_6.09_,609,2836,6986113,"[M+NH4]+, [M+H]+",,,_698.611_6.09_[M+NH4]+_,,,,1.725695998,1.773425383,2.188381533,2.18283025,2.133136945,2.303745693,1.245489033,1.364394507,1.136381335,NA,NA,NA,NA,NA,NA,1.041894583,0.967651773,1.010590775,1.000330781,0.994780688,0.975583022,1.027294189,0.965610354
_698.61099_5.8_,58,2832,69861099,[M+NH4]+,,,_698.611_5.8__,,,,1.895678717,1.732678992,1.895524873,1.957667166,1.830799199,1.767752082,1.055534232,1.10455398,1.070413049,NA,NA,NA,NA,NA,NA,1.054227609,1.000852989,0.956272567,0.987046884,1.027249002,0.992350377,0.984446941,0.967797012
_698.37691_0.72_,72,2575,69837691,[M+HCOO]-,,,_698.377_0.72__,,,,2.468410131,2.234643421,2.536245253,2.687074364,2.395472469,2.901311036,2.39790227,2.18935752,2.301589896,NA,NA,NA,NA,NA,NA,0.981366155,0.959636605,1.023387875,1.09132524,0.903821176,1.069955085,0.998441715,0.978102347
_697.60859_4.89_,489,2763,69760859,[M+HCOO]-,,,_697.609_4.89__,,,,2.020965435,2.112859242,1.906784435,1.446653964,1.332639064,1.326702825,1.868455331,1.762714718,2.0266258,1.09487442,0.991370254,1.219115602,1.028014612,1.033965147,1.366182961,0.953522244,1.048642947,0.979700111,1.017780058,0.993274344,0.99061072,1.009643801,0.972102704
_697.46233_5.4_,54,4071,69746233,[M-H-H]2-,,,_697.462_5.4_[M-H-H]2-_,,,,1.726610683,1.260030617,2.089225014,2.136091508,1.635356073,1.841127369,1.932322073,1.788090212,1.419916131,NA,NA,NA,0.379383458,NA,NA,1.035944613,1.015814986,0.988724959,0.972881285,0.957120665,1.048927886,0.894051161,1.045632107
_697.39447_1.42_,142,2619,69739447,[M+HCOO]-,,,_697.394_1.42__,,,,0.865934617,0.880668866,0.913721829,1.095576381,NA,1.033343627,0.972256678,0.775000006,0.945080936,NA,NA,NA,NA,NA,NA,0.91590658,1.026520515,1.031057893,1.021948329,0.959870467,1.006608142,0.995384864,1.059678868
_697.35583_1.5_,15,2591,69735583,[M+HCOO]-,,,_697.356_1.5__,,,,0.592484789,0.666120183,0.825731922,0.505158316,0.668612343,0.481564907,0.609933154,0.712141502,0.650369891,NA,NA,NA,NA,NA,NA,0.98410791,1.018309332,0.981338673,0.963605889,1.036458831,1.010952873,0.961152389,1.076419252
_697.32663_0.9_,9,2605,69732663,[M+HCOO]-,,,_697.327_0.9__,,,,3.771355324,3.586970845,4.516598644,3.410628374,3.704110986,4.509023424,4.076241969,3.371878723,3.791669794,NA,NA,NA,NA,NA,NA,0.97628988,0.976182451,1.082387372,0.997428206,0.934920537,0.999372374,0.96629178,1.056477167
_697.28992_1_,1,2605,69728992,[M+HCOO]-,,,_697.29_1__,,,,1.371305186,1.403744127,1.560040244,1.303125925,1.437080115,1.69533304,1.703000192,1.421002807,1.600512738,NA,NA,NA,NA,NA,NA,0.944710881,1.013124685,1.006038421,1.028309008,0.988512308,1.015473419,1.023289947,0.997703714
_697.28969_1.54_,154,2667,69728969,"[M+HCOOH-H]-, [M+Cl]-",,,_697.29_1.54_[M+HCOOH-H]-_,,,,1.491238265,1.600077511,1.557067642,1.466909235,1.435601545,1.762285918,1.78110456,1.592206474,1.611875466,NA,NA,NA,NA,NA,NA,0.964763565,1.035872728,0.98677139,1.019265708,0.978135258,0.995868428,0.979946438,1.047491745
_697.28961_1.09_,109,273,69728961,[M+HCOO]-,,,_697.29_1.09__,,,,1.865469215,2.42735841,2.411566521,2.341044424,1.992427214,2.316011102,2.74897234,2.46768996,2.752243587,NA,NA,NA,NA,NA,NA,0.954847977,1.047091693,1.008602336,0.984833647,1.014616463,0.961674518,1.02023754,1.011894051
_696.48306_2.41_,241,2647,69648306,[M+NH4]+,,,_696.483_2.41__,,,,1.573965401,1.217097174,1.31322257,1.456104282,1.358763185,1.307457949,1.321540569,1.440489315,1.298767011,NA,NA,NA,NA,NA,NA,0.972569433,1.050291373,0.954397846,1.058740167,0.975146524,1.008972102,0.980529672,0.953246077
_695.6795_4.88_,488,292,6956795,[M+H]+,,,_695.68_4.88_[M+H]+_,,,,1.409220076,1.60547872,1.577572708,1.192012861,1.344075326,1.459531623,1.092186987,NA,0.847288633,0.67742852,0.838805883,0.776613954,0.960454798,0.766391948,1.31155841,0.91765073,1.077038768,1.002101004,0.996449318,0.892846903,0.979527954,0.994915532,1.050265199
_695.56289_4.92_,492,2769,69556289,[M+HCOO]-,,,_695.563_4.92__,,,,3.481058926,2.644483124,2.943491774,1.912861329,1.628740355,1.576498605,NA,3.851349754,4.351304769,3.506630042,3.393512114,NA,1.819749302,1.393868162,1.897059801,0.99530012,1.043697278,0.924740871,1.047931991,1.019918511,0.965797455,1.013341929,0.980270814
_695.54551_4.3_,43,2705,69554551,[M-H]-,,,_695.546_4.3_[M-H]-_,,,,1.441349692,1.240789559,1.501608735,1.775822981,1.410321346,1.846958657,1.376052544,NA,2.056089998,NA,NA,NA,NA,NA,NA,1.043939314,0.956004825,0.974805442,1.045358137,1.021829713,0.971289596,0.962088065,1.043935522
_695.47423_2.54_,254,2688,69547423,"[M+HCOOH-H]-, [M+Cl]-, [M-H]-",,,_695.474_2.54_[M+HCOOH-H]-_,,,,1.332566385,1.545508806,1.440769021,1.628968716,1.618896702,1.62226241,1.2212731,1.16070758,1.255538053,NA,NA,NA,NA,NA,NA,1.030195492,0.964982303,0.98268362,1.04607331,0.99020832,0.981534392,1.026545597,0.991701783
_695.47316_2.64_,264,2694,69547316,"[M+HCOOH-H]-, [M+Cl]-",,,_695.473_2.64_[M+HCOOH-H]-_,,,,1.28046684,1.289081464,1.329337798,1.534585501,1.442872662,1.469023129,1.125492992,1.08947021,1.096681665,NA,NA,NA,NA,0.002405656,NA,1.024788249,0.987166594,1.014340587,0.994290593,0.965805871,0.99034561,0.999912583,1.034706471
_695.41294_1.21_,121,2508,69541294,[M+NH4]+,,,_695.413_1.21__,,,,1.65222848,1.738054168,1.595415358,1.456518792,1.424147954,1.480250437,1.379851194,1.282908916,1.457094992,NA,NA,NA,NA,NA,NA,1.06173937,0.938892507,1.048578137,0.959382826,1.030748823,0.930882416,1.079387274,0.93363123
